nombre|descripcion|numero_de_registro|denominacion|fecha_de_constitucion|codigo_territorio_historico|nombre_territorio_historico|codigo_municipio|nombre_municipio|codigo_postal|domicilio|pagina_web|coordenadas_(longitud)|coordenadas_(latitud)|fines|codigo_de_actividad|url_amigable|url_fisica|xml_datos|xml_metadatos|zip
ITSASLUR FUNDAZIOA|ITSASLUR FUNDAZIOA|F-84|ITSASLUR FUNDAZIOA|30/04/1999|48.0|Bizkaia|27.0|Durango|48200.0|GALTZARETA, 13||-2.636038|43.16706|Artículo.- 6 .- "... tiene como fines la promoción y dinamización dentro del ámbito social, cultural y educativo del País Vasco, contando para ello con la colaboración tanto de personas físicas y jurídicas propias como ajenas. En general podrá promocionar centros educativos de carácter cooperativo y todo tipo de actividades culturales. Tomando como punto de partida los fines generales señalados, se llevarán a cabo las siguientes actividades: promoción del euskera y de la cultura vasca, dinamización y difusión del euskera, y, desarrollo del bachillerato, de la formación profesional no reglada y de los ciclos formativos. (...)."|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f84/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f84/es_def/data/es_r01dpd133208eed531a542f55606932e1756119ab|http://opendata.euskadi.eus/contenidos/fundacion/f84/r01Index/f84-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f84/opendata/f84.zip
FUNDACIÓN / FUNDAZIOA MARCELINO GALATAS Y REAL DE ASUA|FUNDACIÓN / FUNDAZIOA MARCELINO GALATAS Y REAL DE ASUA|F-76|FUNDACIÓN / FUNDAZIOA MARCELINO GALATAS Y REAL DE ASUA|14/05/1999|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20005.0|FUENTERRABIA, 29||-1.9805262|43.31692|Artículo .- 5.- "...tiene como fines investigar y difundir la figura del músico y erudito vasco D. Marcelino Galatas y Real de Asua, en particular; estudiar y propagar la cultura del País Vasco en cualquiera de sus posibles manifestaciones y, entre ellas, y, con especial atención, en las específicas de la música, de las artes plásticas y decorativas y de la moda. llevar a cabo cualquier otro tipo de actividades culturales y promover y difundir, en general, una cultura del ocio de alto nivel. A los indicados efectos, la Fundación, en ejercicio de su propia actividad, puede conceder premios y becas, celebrar actos, conciertos, desfiles, organizar cursos y seminarios, crear bibliotecas especializadas, editar publicaciones, concertar acuerdos e intercambios con Universidades, Instituciones y Centros públicos y privados; y, de modo genérico, llevar a cabo cuantas actuaciones sean conducentes al mejor logro de sus fines."|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f76/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f76/es_def/data/es_r01dpd133208761f71a542f55b97a8af7c23e012d|http://opendata.euskadi.eus/contenidos/fundacion/f76/r01Index/f76-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f76/opendata/f76.zip
BAGABILTZA FUNDAZIOA-FUNDACIÓN BAGABILTZA|BAGABILTZA FUNDAZIOA-FUNDACIÓN BAGABILTZA|F-79|BAGABILTZA FUNDAZIOA-FUNDACIÓN BAGABILTZA|05/03/1999|48.0|Bizkaia|20.0|Bilbao|48004.0|SAGARMINAGA, 16/17 BAJOS||-2.9168227|43.24998|Artículo.- 6. "El Objeto de la "Bagabiltza Fundazioa-Fundación Bagabiltza" es mantener una organización dinámica, flexible, clara y actualizada, sin desviar la proyección del objetivo fundamental: la evolución y coparticipación de la mujer en igualdad de condiciones en el desarrollo integral de la Sociedad actual. Trabajar en la autoestima y valoración personal de las mujeres, para que sean capaces de gestionar o dirigir empresas; acceder a las convocatorias de puestos de dirección y participar, en general, en cualquier oposición, demanda o convocatoria de trabajo que no sean "las clásicas femeninas", así como en otros entes sociales, culturales o políticos de la comunidad.[...]"|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f79/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f79/es_def/data/es_r01dpd1332089bf4f1a542f55643869ae97bcd7eb|http://opendata.euskadi.eus/contenidos/fundacion/f79/r01Index/f79-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f79/opendata/f79.zip
FUNDACIÓN DONOSTIA INTERNACIONAL PHYSICS CENTER|FUNDACIÓN DONOSTIA INTERNACIONAL PHYSICS CENTER|F-72|FUNDACIÓN DONOSTIA INTERNACIONAL PHYSICS CENTER|22/03/1999|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20018.0|Paseo Manuel de Lardizabal, 4 (Centro Ibaeta)||-2.0108545|43.30541|1.- La Fundación tiene como fin la promoción de las actividades de investigación cientifica y desarrollo tecnológico en el campo de la Físia básica y aplicada que sean de interés para la sociedad vasca y para el desarrollo cientifico internacional. En cada uno de los programas especifícos que desarrrolle la Fundación, el Patronato determinará, de acuerdo a criterios objetivos, las personas que podrán ser beneficiarios de las actividades de la Fundación.2.- Para ello, la Fundación fomentará, de forma prioritaria, la cooperación y el intercambio entre investigadores, grupos de investigación e instituciones cientifícas internacionales de las actividades de desarrollo y aplicación cientifíca, a cuyos efectos promoverá la participación de investigadores relevantes en el plano internacional en actividades investigadoras de grupos del País Vasco, o de investigadores del País Vasco en grupos de investigación relevantes en el plano internacional, mediante el sostenimiento de las acciones que co|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f72/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f72/es_def/data/es_r01dpd133207fa2c01a542f55dbd2abc83049bd2d|http://opendata.euskadi.eus/contenidos/fundacion/f72/r01Index/f72-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f72/opendata/f72.zip
FUNDACIÓN INSTITUTO EUROPA DE LOS PUEBLOS, FUNDACION VASCA-HERRIEN EUROPA INSTITUTOA EUSKAL FUNDAZIOA|FUNDACIÓN INSTITUTO EUROPA DE LOS PUEBLOS, FUNDACION VASCA-HERRIEN EUROPA INSTITUTOA EUSKAL FUNDAZIOA|F-62|FUNDACIÓN INSTITUTO EUROPA DE LOS PUEBLOS, FUNDACION VASCA-HERRIEN EUROPA INSTITUTOA EUSKAL FUNDAZIOA|19/11/1998|48.0|Bizkaia|20.0|Bilbao|48001.0|Paseo de Uribitarte, 12 - bajo|www.inst_europ.org|-2.9291053|43.265995||Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f62/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f62/es_def/data/es_r01dpd133207313041a542f55a73241a5cbbe5cc5|http://opendata.euskadi.eus/contenidos/fundacion/f62/r01Index/f62-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f62/opendata/f62.zip
BETIKO FUNDAZIOA IBARRA ORIOL|BETIKO FUNDAZIOA IBARRA ORIOL|F-86|BETIKO FUNDAZIOA IBARRA ORIOL|23/12/1998|48.0|Bizkaia|1.0|Abadiño|48220.0|Bº MENDIOLA, 42||-2.63167|43.12801|Artículo 5º. "...tiene como fines la promoción y difusión del conocimiento de cualquier experiencia individual o colectiva (social o política), pasada, presente o previsible, en las que se pongan en práctica los valores de participación, solidaridad, cooperación y equidad.(...)."|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f86/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f86/es_def/data/es_r01dpd1332090b1161a542f55d73b0f280e8922e6|http://opendata.euskadi.eus/contenidos/fundacion/f86/r01Index/f86-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f86/opendata/f86.zip
OIARTZO BATXILERGO IKASTOLA FUNDAZIOA|OIARTZO BATXILERGO IKASTOLA FUNDAZIOA|F-148|OIARTZO BATXILERGO IKASTOLA FUNDAZIOA|06/10/1998|20.0|Gipuzkoa|67.0|Errenteria|20100.0|ZAMALBIDE AUZOA, BELABARATE BASERRIA|www.oiartzoikastola.net|-1.8990324|43.29171|Artículo 6.- "...el desarrollo integral de la práctica docente dirigida a alumnos comprendidos entre los 16 y 19 años, en todas las ramas educativas y del saber. Además de la realización de actividades extraescolares e interrelacionadas, ofrecerá servicios escolares complementarios y todas aquellas actividades que faciliten la práctica docente. La formación de los alumnos por parte de la Fundación se llevará a cabo en euskara, ya que uno de sus objetivos consiste en garantizar y apoyar la transmisión de la cultura vasca tanto a la totalidad de alumnos y padres como a toda la sociedad. La formación integral de los alumnos tanto en lo referente a las materias como al desarrollo de su personalidad, con el fin de que lleguen a ser personas libres y responsables".|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f148/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f148/es_def/data/es_r01dpd01331fbf42681a542f5570e38404ca18894|http://opendata.euskadi.eus/contenidos/fundacion/f148/r01Index/f148-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f148/opendata/f148.zip
FUNDACIÓN INSTITUTO DE TRANSPORTE, COMERCIO Y MARKETING DEL BIDASOA|FUNDACIÓN INSTITUTO DE TRANSPORTE, COMERCIO Y MARKETING DEL BIDASOA|F-71|FUNDACIÓN INSTITUTO DE TRANSPORTE, COMERCIO Y MARKETING DEL BIDASOA|05/11/1998|20.0|Gipuzkoa|45.0|Irun|20305.0|PLAZA EUSKADI, Nº 5|www.fundacionita.org|-1.7587976|43.342514||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f71/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f71/es_def/data/es_r01dpd133207e7bc81a542f55d2144a17d8646819|http://opendata.euskadi.eus/contenidos/fundacion/f71/r01Index/f71-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f71/opendata/f71.zip
EUSKO IKASKUNTZAREN EUSKOMEDIA FUNDAZIOA-FUNDACIÓN EUSKOMEDIA IKASKUNTZA|EUSKO IKASKUNTZAREN EUSKOMEDIA FUNDAZIOA-FUNDACIÓN EUSKOMEDIA IKASKUNTZA|F-112|EUSKO IKASKUNTZAREN EUSKOMEDIA FUNDAZIOA-FUNDACIÓN EUSKOMEDIA IKASKUNTZA|01/02/2001|20.0|Gipuzkoa|73.0|Usurbil|20170.0|POLÍGONO ASTEASUAIN, 14 (TXIKIERDI)|www.euskomedia.org|1.4E-45|1.4E-45|Artículo 3º - "1.- El objeto y finalidad de la Fundación es el fomento y el desarrollo de actividades de difusión, por medio de redes o por otros medios digitales, de contenidos culturales y científicos elaborados por EI/SEV o por terceros que sean de interés para el ámbito cultural, social, empresarial, educativo y en general, necesarios para el desarrollo integral de la sociedad vasca y su mejor conocimiento. 2.- Para su consecución podrá abordar la siguiente tipología de actividades: diseñar, gestionar, desarrollar y ejecutar proyectos y programas de difusión telemática; apoyar, impulsar y facilitar y promover la transferencia telemática y digital del conocimiento.(...)."|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f112/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f112/es_def/data/es_r01dpd1331f98a19c1a542f5567c7999cbcc34709|http://opendata.euskadi.eus/contenidos/fundacion/f112/r01Index/f112-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f112/opendata/f112.zip
EUSKO IKASKUNTZAREN ASMOZ FUNDAZIOA-FUNDACIÓN ASMOZ DE EUSKO IKASKUNTZA|EUSKO IKASKUNTZAREN ASMOZ FUNDAZIOA-FUNDACIÓN ASMOZ DE EUSKO IKASKUNTZA|F-111|EUSKO IKASKUNTZAREN ASMOZ FUNDAZIOA-FUNDACIÓN ASMOZ DE EUSKO IKASKUNTZA|01/02/2001|20.0|Gipuzkoa|73.0|Usurbil|20170.0|POLÍGONO TXIKIERDI, ASTEASUAIN, Nº 14|www.asmoz.org|1.4E-45|1.4E-45|Artículo 3º.- "1.- El objeto y finalidad de la Fundación es aportar formación continuada de calidad a los distintos sectores de la sociedad vasca, apoyando firmemente la consolidación y fomento de valores culturales y educativos que redunden en el desarrollo armonioso e integral de la sociedad vasca. 2.- Para su consecución podrá abordar la siguiente tipología de actividades: diseñar, gestionar, desarrollar y ejecutar proyectos y programas presenciales y virtuales de docencia, investigación y desarrollo; apoyar, impulsar y facilitar y promover la transferencia del conocimiento, fundamentalmente a través de las redes telemáticas y en soporte digital.(...)."|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f111/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f111/es_def/data/es_r01dpd1331f97b4601a542f5528545864151227e3|http://opendata.euskadi.eus/contenidos/fundacion/f111/r01Index/f111-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f111/opendata/f111.zip
AVENTURA SOLIDARIA, FUNDACIÓN PARA LA AYUDA AL DESARROLLO DEL TERCER MUNDO|AVENTURA SOLIDARIA, FUNDACIÓN PARA LA AYUDA AL DESARROLLO DEL TERCER MUNDO|F-100|AVENTURA SOLIDARIA, FUNDACIÓN PARA LA AYUDA AL DESARROLLO DEL TERCER MUNDO|12/01/2001|48.0|Bizkaia|44.0|Getxo|48992.0|C) Amann, nº.3, bajo||-3.007977|43.33799|Artículo 5.º.- 1.- El fomento y desarrollo de actividades de sensibilización de las Instituciones, personas y Centros de todo orden del ámbito de actuación de la Fundación respecto a la pobreza de los países llamados Tercer y Cuarto Mundo, así como de sectores de la sociedad especialmente marginados, la solidaridad y la cooperación al desarrollo.2.- La financiación y realización, directamente o a través de Organizaciones o Instituciones ajenas, de proyectos de ayuda para la mejora de las condiciones materiales, sanitarias y culturales de los beneficiarios.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f100/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f100/es_def/data/es_r01dpd1331f8aeb2d1a542f553b7ad6a1c882a3ac|http://opendata.euskadi.eus/contenidos/fundacion/f100/r01Index/f100-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f100/opendata/f100.zip
ELIKA NEKAZARITZAKO ELIKAGAIEN SEGURTASUNARAKO EUSKAL FUNDAZIOA-FUNDACIÓN VASCA PARA LA SEGURIDAD AGROALIMENTARIA|\"ELIKA NEKAZARITZAKO ELIKAGAIEN SEGURTASUNARAKO EUSKAL FUNDAZIOA-FUNDACIÓN VASCA PARA LA SEGURIDAD AGROALIMENTARIA\"|F-97|"ELIKA NEKAZARITZAKO ELIKAGAIEN SEGURTASUNARAKO EUSKAL FUNDAZIOA-FUNDACIÓN VASCA PARA LA SEGURIDAD AGROALIMENTARIA"|10/01/2001|1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1192.0|GRANJA MODELO S/N|www.elika.net|1.4E-45|1.4E-45|Elika es una Fundación creada a iniciativa del Departamento de Agricultura y Pesca cuya misión es informar, asesorar y promover en materia de Seguridad Agroalimentaria. Las actividades que llevará a cabo en esta materia comprenden múltiples funciones como:Formulación de dictámenes científicos independientes sobre todos los aspectos relacionados con la seguridad agroalimentaria.Evaluación de riesgos agroalimentarios y desarrollo de medidas de prevención, reducción o minimización de los mismos.Proponer al Departamento de Agricultura y Pesca del Gobierno Vasco nuevos temas de investigación en materia de seguridad agroalimentaria.Elaboración de procedimientos de actuación ante situaciones de crisis agroalimentarias.Promover y fomentar la mejora de la seguridad y de los procesos en el sector primario, la alimentación animal y las empresas agroalimentarias del País Vasco.Impulsar la producción sostenible y respetuosa con el Medio Ambiente.La organización de Concursos, Congresos y Conferencia|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f97/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f97/es_def/data/es_r01dpd133209b05411a542f559107ec7753ca1bd6|http://opendata.euskadi.eus/contenidos/fundacion/f97/r01Index/f97-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f97/opendata/f97.zip
FUNDACIÓN PROYDE/PROEGA, PROMOCION Y DESARROLLO/PROMOZIOA ETA GARAPENA, CON EL TERCER MUNDO|FUNDACIÓN PROYDE/PROEGA, PROMOCION Y DESARROLLO/PROMOZIOA ETA GARAPENA, CON EL TERCER MUNDO|F-116|FUNDACIÓN PROYDE/PROEGA, PROMOCION Y DESARROLLO/PROMOZIOA ETA GARAPENA, CON EL TERCER MUNDO|05/01/2001|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20014.0|MADALENA JAUREGIBERRI, 2||-1.9688462|43.309784|Artículo 5º. "..tiene como objetivo la educación: en la justicia y solidaridad, en el voluntariado, en el desarrollo; la promoción y el desarrollo de los puelbos más necesitados, la cooperación a través de proyectos de desarrollo.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f116/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f116/es_def/data/es_r01dpd1331f9c29d61a542f55a9c2eda8ff758078|http://opendata.euskadi.eus/contenidos/fundacion/f116/r01Index/f116-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f116/opendata/f116.zip
FUNDACIÓN CIVIL AYUDA MAS, O.N.G.D.|FUNDACIÓN CIVIL AYUDA MAS, O.N.G.D.|F-99|FUNDACIÓN CIVIL AYUDA MAS, O.N.G.D.|31/12/2000|48.0|Bizkaia|20.0|Bilbao|48008.0|ALAMEDA DE URQUIJO, 12 - 1º DERECHA|http://www.tecnitel.com/ayuda-mas|-2.9312994|43.260387|Artículo 4.- ".... La sensibilización a la sociedad sobre el problema de la pobreza en el mundo, la necesidad de solidaridad y de cooperación para el desarrollo; la ayuda, promoción y financiación de proyectos de desarrollo y educación integral del hombre, en todas sus formas, fases y niveles, con especial atención a los paises en vias de desarrollo.(...)."|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f99/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f99/es_def/data/es_r01dpd133209db8df1a542f559727fb601b238b79|http://opendata.euskadi.eus/contenidos/fundacion/f99/r01Index/f99-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f99/opendata/f99.zip
FUNDACIÓN MUSEO DE BELLAS ARTES DE BILBAO-BILBOKO ARTE EDERREN MUSEOA FUNDAZIOA|FUNDACIÓN MUSEO DE BELLAS ARTES DE BILBAO-BILBOKO ARTE EDERREN MUSEOA FUNDAZIOA|F-96|FUNDACIÓN MUSEO DE BELLAS ARTES DE BILBAO-BILBOKO ARTE EDERREN MUSEOA FUNDAZIOA|15/11/2000|48.0|Bizkaia|20.0|Bilbao|48011.0|PLAZA DEL MUSEO, 2|www.museobilbao.com|-2.9378498|43.265976||Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f96/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f96/es_def/data/es_r01dpd133209a09e91a542f55128742bff68e125d|http://opendata.euskadi.eus/contenidos/fundacion/f96/r01Index/f96-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f96/opendata/f96.zip
